"Observation_ID","mukey","muname","flood","wet","moist","dry","mucky","sandy","rock","coastal","salty","dysic","euic","Observation_Label","pedon_id","distance","taxonname","taxclname","tpiclass","elev","slope","aspect","tpi","upper","middle","lower","nativity","wetness","LRU"
"GRR.GJS.2014.5",187068,"Kalamazoo loam, 0 to 2 percent slopes",0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,262.053619384766,0.258465379476547,211.673477172852,0.489224880933762,0,1,0,1,0.252190777187186,"98A1"
"GRR.GJS.2014.6",212438,"Morocco-Newton complex, 0 to 3 percent slopes",0,0.5,0.5,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,205.169921875,0.60195654630661,292.564056396484,0.546699464321136,0,1,0,NA,NA,"97A"
"GRR.GJS.2014.7",212438,"Morocco-Newton complex, 0 to 3 percent slopes",0,0.5,0.5,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,204.972198486328,0.800400972366333,257.737701416016,0.533348858356476,0,1,0,NA,NA,"97A"
"GRR.GJS.2014.8",212438,"Morocco-Newton complex, 0 to 3 percent slopes",0,0.5,0.5,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,204.836334228516,0.908820986747742,269.387176513672,0.515560448169708,0,1,0,NA,NA,"97A"
"GRR.GJS.2014.9",212438,"Morocco-Newton complex, 0 to 3 percent slopes",0,0.5,0.5,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,204.836334228516,0.908820986747742,269.387176513672,0.515560448169708,0,1,0,NA,NA,"97A"
"GRR.GJS.2015.1",192636,"Belding sandy loam, 2 to 6 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,192.786193847656,0.646646916866302,217.91633605957,0.546156167984009,0,1,0,1,0.692406750901433,"97A"
"GRR.GJS.2015.10",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,269.304077148438,0.174597650766373,301.126983642578,0.545112907886505,0,1,0,1,0.563688182657708,"98A1"
"GRR.GJS.2015.11",187139,"Capac loam, Lake Michigan lobe, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,268.978118896484,1.04686725139618,70.7692565917969,0.504496037960052,0,1,0,0.95,0.180862533692722,"98A2"
"GRR.GJS.2015.12",187139,"Capac loam, Lake Michigan lobe, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,268.602935791016,1.06927883625031,103.418212890625,0.487047582864761,0,1,0,1,0.752325164600902,"98A2"
"GRR.GJS.2015.13",187133,"Palms muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,267.999603271484,0.134102448821068,36.4787406921387,0.477233529090881,0,1,0,0.976958525345622,0.714271992433982,"98A2"
"GRR.GJS.2015.14",187196,"Cohoctah loam",1,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,267.087646484375,1.28298234939575,105.012794494629,0.447257429361343,0,0,1,1,0.752313260204462,"98A2"
"GRR.GJS.2015.15",187133,"Palms muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,268.021545410156,0.0877513140439987,158.412933349609,0.479505687952042,0,1,0,1,0.764397654071724,"98A2"
"GRR.GJS.2015.16",187139,"Capac loam, Lake Michigan lobe, 0 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"W2015062505","2015MI081001",10.521334845711,"Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts",1,268.010009765625,0.0500616729259491,204.058578491211,0.454180240631104,0,1,0,1,0.651140480010586,"98A2"
"GRR.GJS.2015.17",187196,"Cohoctah loam",1,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,268.021667480469,0.345788955688477,161.101364135742,0.462525457143784,0,1,0,0.963768115942029,0.739105964406318,"98A2"
"GRR.GJS.2015.18",187147,"Granby loamy fine sand, 0 to 2 percent slopes",0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,264.293640136719,0.861312448978424,220.962997436523,0.219355538487434,0,0,1,1,0.528568979801731,"98A2"
"GRR.GJS.2015.19",187147,"Granby loamy fine sand, 0 to 2 percent slopes",0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,264.51123046875,0.434478104114532,161.310546875,0.229847744107246,0,0,1,0.976878612716763,0.579468284929923,"98A2"
"GRR.GJS.2015.2",192732,"Sims loam",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,192.85498046875,0.626015663146973,233.542358398438,0.561706483364105,1,0,0,1,0.259286005258675,"97A"
"GRR.GJS.2015.20",186072,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RF1","S2014MI015003A",7.85597081033596,"Boots","Euic, mesic Typic Sulfihemists",1,227.471618652344,0.162612423300743,210.107818603516,0.332469910383224,0,0,1,0.997584989782649,0.788806242686681,"98A1"
"GRR.GJS.2015.20",186072,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RF1","S2014MI015003A",7.85597081033596,"Houghton","Euic, mesic Typic Haplosaprists",1,227.471618652344,0.162612423300743,210.107818603516,0.332469910383224,0,0,1,0.997584989782649,0.788806242686681,"98A1"
"GRR.GJS.2015.21",186374,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"DSP RF3","S2015MI037001A",9.80278900433504,"Pinnebog","Euic, mesic Hemic Haplosaprists",1,257.237976074219,1.37297451496124,4.89685773849487,0.43203529715538,0,0,1,0.987465659340659,0.652448165016829,"98A1"
"GRR.GJS.2015.21",186374,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"DSP RF3","S2015MI037001A",9.80278900433504,"Boots","Euic, mesic Typic Haplohemists",1,257.237976074219,1.37297451496124,4.89685773849487,0.43203529715538,0,0,1,0.987465659340659,0.652448165016829,"98A1"
"GRR.GJS.2015.22",187112,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RF2","S2014MI081001A",8.10708055190457,"Pinnebog","Euic, mesic Typic Sulfisaprists",1,246.866073608398,3.33594989776611,236.57975769043,0.255323320627213,0,0,1,0.997142147117296,0.622910685458939,"98A2"
"GRR.GJS.2015.22",187112,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RF2","S2014MI081001A",8.10708055190457,"Pinnebog","Euic, mesic Hemic Haplosaprists",1,246.866073608398,3.33594989776611,236.57975769043,0.255323320627213,0,0,1,0.997142147117296,0.622910685458939,"98A2"
"GRR.GJS.2015.23",187112,"Houghton muck, 0 to 1 percent slopes",1,1,0,0,1,0,0,0,0,0,1,"Page Creek Fen","2015MI081002",8.14519793934823,"Kerston","Euic, mesic Fluvaquentic Haplosaprists",1,227.416137695312,0.685794115066528,55.8114051818848,0.292558372020721,0,0,1,1,0.851070077543629,"98A1"
"GRR.GJS.2015.24",187112,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"Lamberton Lake Fen","2015MI081003",0.316145537663881,"SND","Fine-silty, carbonatic, mesic Typic Endoaquents",1,200.431991577148,1.71948528289795,283.338531494141,0.319584369659424,0,0,1,0.906737825216811,0.913037191152857,"97A"
"GRR.GJS.2015.25",187324,"Rifle and Tawas peats, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RR1","S2014MI117001A",1.0960214799004,"Boots","Euic, mesic Typic Haplohemists",1,265.290649414062,0.648120820522308,266.990570068359,0.280866533517838,0,0,1,0.966982922201139,0.637560494750394,"98A2"
"GRR.GJS.2015.25",187324,"Rifle and Tawas peats, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RR1","S2014MI117001A",1.0960214799004,"Carlisle","Euic, mesic Typic Haplosaprists",1,265.290649414062,0.648120820522308,266.990570068359,0.280866533517838,0,0,1,0.966982922201139,0.637560494750394,"98A2"
"GRR.GJS.2015.26",186464,"Adrian muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,1,0,"DSP ER2","S2014MI123001A",35.6656307173461,"Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Typic Sulfohemists",1,240.289886474609,0.499046593904495,217.165283203125,0.216011062264442,0,0,1,1,0.816747335041036,"97A"
"GRR.GJS.2015.26",186464,"Adrian muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,1,0,"DSP ER2","S2014MI123001A",35.6656307173461,"Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists",1,240.289886474609,0.499046593904495,217.165283203125,0.216011062264442,0,0,1,1,0.816747335041036,"97A"
"GRR.GJS.2015.27",186072,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"DSP ER1","S2015MI015001A",23.2897793027899,"Houghton","Euic, mesic Typic Haplosaprists",1,245.169143676758,1.14578175544739,316.109344482422,0.311408668756485,0,0,1,0.844250363901019,0.973769523349446,"98A1"
"GRR.GJS.2015.27",186072,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"DSP ER1","S2015MI015001A",23.2897793027899,"Houghton","Euic, mesic Typic Haplosaprists",1,245.169143676758,1.14578175544739,316.109344482422,0.311408668756485,0,0,1,0.844250363901019,0.973769523349446,"98A1"
"GRR.GJS.2015.27",186072,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"DSP ER1","S2015MI015001A",23.2897793027899,"Boots","Euic, mesic Typic Sulfihemists",1,245.169143676758,1.14578175544739,316.109344482422,0.311408668756485,0,0,1,0.844250363901019,0.973769523349446,"98A1"
"GRR.GJS.2015.28",186232,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"DSP ER3","S2015MI045001A",21.8253512867067,"Houghton","Euic, mesic Typic Haplosaprists",1,265.927520751953,0.455902248620987,125.023864746094,0.337487012147903,0,0,1,0.969500924214418,0.73319726619744,"98A1"
"GRR.GJS.2015.28",186232,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP ER3","S2015MI045001A",21.8253512867067,"Pinnebog","Euic, mesic Hemic Haplosaprists",1,265.927520751953,0.455902248620987,125.023864746094,0.337487012147903,0,0,1,0.969500924214418,0.73319726619744,"98A1"
"GRR.GJS.2015.29",187733,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RR2","S2015MI107001A",1.71809601137712,"Palms","Loamy, mixed, euic, mesic Terric Haplosaprists",1,315.0107421875,0.96228700876236,332.148620605469,0.405811280012131,0,0,1,1,0.756319488147682,"94AA"
"GRR.GJS.2015.29",187733,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RR2","S2015MI107001A",1.71809601137712,"Palms","Loamy, mixed, euic, mesic Terric Sulfihemists",1,315.0107421875,0.96228700876236,332.148620605469,0.405811280012131,0,0,1,1,0.756319488147682,"94AA"
"GRR.GJS.2015.3",192673,"Iosco loamy sand, 0 to 4 percent slopes",0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,192.51628112793,0.740844547748566,279.181060791016,0.519859075546265,0,1,0,0.985507246376812,0.8530961373663,"97A"
"GRR.GJS.2015.30",186232,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"DSP RR3","S2015MI045002A",4.72827339873974,"Houghton","Euic, mesic Typic Haplosaprists",1,258.707122802734,0.326452553272247,308.582855224609,0.287610650062561,0,0,1,0.978063372479504,0.909758183286617,"98A1"
"GRR.GJS.2015.30",186232,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"DSP RR3","S2015MI045002A",4.72827339873974,"Boots","Euic, mesic Fibric Haplohemists",1,258.707122802734,0.326452553272247,308.582855224609,0.287610650062561,0,0,1,0.978063372479504,0.909758183286617,"98A1"
"GRR.GJS.2015.4",192732,"Sims loam",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,191.982986450195,0.669751763343811,231.228134155273,0.495510846376419,0,1,0,1,0.72021886978121,"97A"
"GRR.GJS.2015.5",192732,"Sims loam",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,192.183059692383,0.398318976163864,262.654510498047,0.555947721004486,1,0,0,1,0.763130196821387,"97A"
"GRR.GJS.2015.6",3117294,"Conover loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,269.252563476562,0.515905857086182,350.179748535156,0.61351865530014,1,0,0,1,0.29046274648198,"98A1"
"GRR.GJS.2015.7",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,268.427062988281,0.531103670597076,351.939025878906,0.481333941221237,0,1,0,0.992063492063492,0.726108468428337,"98A1"
"GRR.GJS.2015.8",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,267.606048583984,1.15395855903625,314.389343261719,0.378590911626816,0,0,1,1,0.730075586792203,"98A1"
"GRR.GJS.2015.9",3117294,"Conover loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,269.284362792969,0.305677026510239,322.317413330078,0.56253308057785,1,0,0,1,0.705588262779179,"98A1"
"GRR.GJS.2016.10",188110,"Wawasee loam, 6 to 12 percent slopes, moderately eroded",0,0,0,1,0,0,0,0,0,0,1,"2016MI067001","2016MI067001",14.2574304952119,"Remus","Fine-loamy, mixed, mesic Alfic Argiudolls",3,245.171096801758,14.5250110626221,33.865234375,0.495820999145508,0,1,0,0.734913793103448,0.309200740279507,"98A1"
"GRR.GJS.2016.11",188113,"Miami loam, 25 to 40 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016MI067002","2016MI067002",41.6904120848794,"Remus","Fine-loamy, mixed, mesic Haplic Glossudalfs",2,233.883193969727,6.18324851989746,10.6242637634277,0.21496944129467,0,0,1,0.991816693944354,0.576153046719148,"98A1"
"GRR.GJS.2016.12",188108,"Wawasee loam, 2 to 6 percent slopes, moderately eroded",0,0,0,1,0,0,0,0,0,0,1,"2016MI067003","2016MI067003",6.75283197256109,"Wawasee","Fine-loamy, mixed, mesic Typic Hapludalfs",3,253.406982421875,4.30099868774414,276.028137207031,0.696894645690918,1,0,0,0.989561586638831,0.256854959885622,"98A1"
"GRR.GJS.2016.13",187962,"Fox sandy clay loam, 6 to 12 percent slopes, severely eroded",0,0,0,1,0,0,0,0,0,0,1,"2016MI067004","2016MI067004",11.1085808846187,"Tekenink","Fine-loamy, mixed, mesic Typic Hapludalfs",3,244.874847412109,5.11136674880981,37.1144676208496,0.61501282453537,1,0,0,0.995765702187721,0.252514002263136,"98A1"
"GRR.GJS.2016.14",188107,"Wawasee loam, 2 to 6 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016MI067005","2016MI067005",5.02058366908664,"Remus","Fine-loamy, mixed, mesic Typic Hapludalfs",3,244.270858764648,2.33286237716675,96.7900085449219,0.497403144836426,0,1,0,1,0.254036587380244,"98A1"
"GRR.GJS.2016.15",188109,"Wawasee loam, 6 to 12 percent slopes",0,0,0,1,0,0,0,0,0,1,0,"2016MI067006","2016MI067006",11.2181307991315,"Remus","Fine-loamy, mixed, mesic Typic Hapludalfs",2,240.153793334961,9.16365718841553,109.801322937012,0.463602811098099,0,1,0,0.998988195615514,0.252912427567352,"98A1"
"GRR.GJS.2016.16",188109,"Wawasee loam, 6 to 12 percent slopes",0,0,1,0,0,0,0,0,0,1,0,"2016MI067007","2016MI067007",13.46001972776,"Eel","Fine-loamy, mixed, mesic Oxyaquic Dystrudepts",1,238.436508178711,8.50871086120605,119.729431152344,0.36316242814064,0,0,1,0.999434389140271,0.267298040863574,"98A1"
"GRR.GJS.2016.17",187126,"Plainfield sand, 12 to 18 percent slopes",0,0,0,1,0,1,0,0,0,1,0,"2016MI081006","2016MI081006",24.1022877386862,"Coloma","Mixed, mesic Lamellic Udipsamments",2,235.249282836914,7.36108255386353,289.572509765625,0.352747589349747,0,0,1,0.999037999037999,0.259638447749135,"98A1"
"GRR.GJS.2016.18",187126,"Plainfield sand, 12 to 18 percent slopes",0,0,0,1,0,1,0,0,0,1,0,"2016MI081007","2016MI081006",70.4853012324735,"Coloma","Mixed, mesic Lamellic Udipsamments",2,235.84797668457,1.86013603210449,102.177345275879,0.394514322280884,0,0,1,0.987080103359173,0.165513490846667,"98A1"
"GRR.GJS.2016.19",186293,"Spinks loamy sand, 12 to 18 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016MI149001","2016MI149001",8.86384392645401,"Oshtemo","Coarse-loamy, mixed, mesic Typic Hapludalfs",2,267.948059082031,13.3745250701904,118.31275177002,0.624203860759735,1,0,0,0.925472179683512,0.342333595778184,"98A1"
"GRR.GJS.2016.2",187122,"Wasepi loamy sand, 0 to 4 percent slopes",0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,252.130264282227,1.94227838516235,228.9296875,0.450188159942627,0,1,0,0.965116279069767,0.759792166266986,"98A2"
"GRR.GJS.2016.20",186268,"Cohoctah loam",1,1,0,0,0,0,0,0,0,0,1,"S2016MI149002","S2016MI149002",7.89398365945719,"Waterford","Coarse-loamy, mixed, mesic Fluvaquentic Eutrudepts",1,240.557556152344,0.288897156715393,178.153732299805,0.399324387311935,0,0,1,0.907192575406032,0.733188081498057,"98A1"
"GRR.GJS.2016.20",186268,"Cohoctah loam",1,1,0,0,0,0,0,0,0,0,1,"S2016MI149002","S2016MI149002",7.89398365945719,"Waterford","Fine-loamy over sandy or sandy-skeletal, mixed, mesic Fluvaquentic Eutrudepts",1,240.557556152344,0.288897156715393,178.153732299805,0.399324387311935,0,0,1,0.907192575406032,0.733188081498057,"98A1"
"GRR.GJS.2016.21",186401,"Sloan loam",1,1,0,0,0,0,0,0,1,0,1,"2016MI037001","2016MI037001",1.82757341587079,"Cohoctah","Coarse-silty, mixed, nonacid, mesic Fluvaquentic Endoaquepts",1,196.413940429688,0.984567224979401,319.574920654297,0.303804665803909,0,0,1,0.0167158308751229,0.995305048915983,"98A1"
"GRR.GJS.2016.22",186374,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,1,0,1,"2016MI037002","2016MI037002",12.7021925419499,"Houghton","Euic, mesic Typic Sulfosaprists",1,197.061630249023,5.54589462280273,327.832244873047,0.292368501424789,0,0,1,0.935303514376997,0.965022482409412,"98A1"
"GRR.GJS.2016.23",3117279,"Conover loam, 0 to 4 percent slopes",0,0,0,1,0,0,0,0,0,1,0,"2016MI065001","2016MI065001",10.2177578102951,"Owosso","Fine-loamy, mixed, mesic Typic Hapludalfs",3,264.689117431641,0.381110996007919,39.7397384643555,0.685192048549652,1,0,0,0.999020568070519,0.257816640169581,"98A1"
"GRR.GJS.2016.24",186725,"Colwood-Brookston loams",0,1,0,0,0,0,0,0,0,0,1,"2016MI065002","2016MI065002",2.18009161580186,"Edmore","Sandy, mixed, mesic Mollic Endoaquents",1,261.186645507812,0.284475564956665,133.804733276367,0.424833059310913,0,0,1,0.989031078610603,0.709717361307832,"98A1"
"GRR.GJS.2016.25",186962,"Barry loam, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,1,0,"2016MI023001","2016MI023001",0.518457248886629,"Hatmaker","Fine-loamy, mixed, mesic Oxyaquic Glossudalfs",1,310.401733398438,0.525123536586761,228.506500244141,0.518183887004852,0,1,0,0.995668316831683,0.545577008032753,"98A1"
"GRR.GJS.2016.26",186962,"Barry loam, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,1,0,"2016MI023002","2016MI023001",4.77567869413182,"Hatmaker","Fine-loamy, mixed, mesic Oxyaquic Glossudalfs",1,310.401733398438,0.525123536586761,228.506500244141,0.518183887004852,0,1,0,1,0.35956689082932,"98A1"
"GRR.GJS.2016.27",188614,"Eleva channery fine sandy loam, 12 to 25 percent slopes",0,0,0,1,0,0,0,0,0,0,0,"2016MI059001","2016MI059001",24.2470855923903,"Eleva","Coarse-loamy, mixed, active, mesic, shallow Typic Dystrudepts",2,333.117736816406,11.5407657623291,213.388931274414,0.580402851104736,1,0,0,0.999377334993773,0.260940825748915,"98A1"
"GRR.GJS.2016.28",188613,"Eleva channery fine sandy loam, 6 to 12 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016MI059002","2016MI059002",2.72687738149773,"Eleva","Fine-loamy, mixed, active, mesic Typic Hapludalfs",2,335.395538330078,4.18869209289551,178.784149169922,0.630101919174194,1,0,0,0.970278044103548,0.43002398479823,"98A1"
"GRR.GJS.2016.29",188614,"Eleva channery fine sandy loam, 12 to 25 percent slopes",0,0,0,1,0,0,0,0,0,0,0,"2016MI059003","2016MI059003",12.1206214356615,"Eleva","Mixed, active, mesic Lamellic Udipsamments",2,317.906921386719,18.1133308410645,215.93278503418,0.216503813862801,0,0,1,0.99645390070922,0.269994066816771,"98A1"
"GRR.GJS.2016.3",187122,"Wasepi loamy sand, 0 to 4 percent slopes",0,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,252.130264282227,1.94227838516235,228.9296875,0.450188159942627,0,1,0,1,0.499697786588978,"98A2"
"GRR.GJS.2016.30",187904,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"2016MI067008","2016MI067008",3.69676444750831,"Wallkill","Loamy, mixed, euic, mesic Terric Haplosaprists",1,255.802276611328,0.0550453551113605,282.1484375,0.483554631471634,0,1,0,1,0.882621202855986,"98A1"
"GRR.GJS.2016.31",187904,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI067009","2016MI067009",19.5951823934855,"Brookston","Fine-loamy, mixed, active, mesic Typic Argiaquolls",1,255.806915283203,0.0414894372224808,313.596832275391,0.482840299606323,0,1,0,0.987261146496815,0.749448029891304,"98A1"
"GRR.GJS.2016.32",187904,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"2016MI067010","2016MI067010",14.7263716586817,"Palms","Loamy, mixed, euic, mesic Terric Haplosaprists",1,258.924438476562,0.328258365392685,67.6850738525391,0.389556556940079,0,0,1,0.90521327014218,0.776858791754575,"98A1"
"GRR.GJS.2016.33",187904,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"2016MI067011","2016MI067011",10.5443737764706,"Conover","Fine-loamy, mixed, active, mesic Mollic Endoaqualfs",1,259.198150634766,0.677808463573456,312.857757568359,0.44257441163063,0,0,1,0.979179060083284,0.483124796730506,"98A1"
"GRR.GJS.2016.34",186226,"Colwood loam",0,0,0,1,0,0,0,0,0,0,1,"2016MI045001","2016MI045001",9.03060806253452,"Spinks","Sandy, mixed, mesic Lamellic Hapludalfs",1,280.468994140625,2.38179659843445,326.193786621094,0.592845499515533,1,0,0,0.983484723369116,0.264154923635136,"98A1"
"GRR.GJS.2016.35",186226,"Colwood loam",0,1,0,0,0,0,0,0,0,0,1,"2016MI045002","2016MI045002",15.4884384130715,"Gilford","Fine-loamy, mixed, active, mesic Typic Endoaquolls",1,279.020477294922,1.03274846076965,139.213943481445,0.428587168455124,0,0,1,1,0.611853619729515,"98A1"
"GRR.GJS.2016.36",212462,"Blount silt loam, 1 to 4 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016MI005001","2016MI005001",14.6572601122484,"Tekenink","Coarse-loamy, mixed, semiactive, mesic Typic Glossudalfs",1,225.660415649414,0.793273746967316,150.62776184082,0.517954170703888,0,1,0,1,0.234531941439945,"97A"
"GRR.GJS.2016.37",212492,"Capac-Marlette loams, 1 to 6 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI005002","2016MI005002",4.90671524692776,"Sebewa","Fine-loamy, mixed, active, mesic Typic Endoaqualfs",1,226.353546142578,0.677849650382996,197.764373779297,0.544967651367188,0,1,0,0.976838448176028,0.780930711022771,"97A"
"GRR.GJS.2016.38",212492,"Capac-Marlette loams, 1 to 6 percent slopes",0,1,0,0,0,0,0,0,0,0,0,"2016MI005003","2016MI005003",6.53254804397955,"Giford","Sandy, mixed, active, mesic Oxyaquic Dystrudepts",1,225.603179931641,0.933442831039429,107.023529052734,0.556138157844543,1,0,0,0.967836257309941,0.55675057208238,"97A"
"GRR.GJS.2016.39",272633,"Shipshe sandy loam, 0 to 2 percent slopes",0,0,0,1,0,0,0,0,0,0,1,"2016IN087001","2016IN087001",0.0050740632240236,"Shipshe","Loamy-skeletal, mixed, superactive, mesic Typic Argiudolls",3,268.963287353516,1.39127850532532,45.2606887817383,0.611435055732727,1,0,0,0.852380952380952,0.237840806950964,"98A1"
"GRR.GJS.2016.40",192667,"Granby loamy sand, lake plain, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI139001","2016MI139001",11.8500635583253,"Granby","Sandy, mixed, mesic Aquic Hapludolls",1,191.228729248047,0.144461527466774,348.05712890625,0.489379048347473,0,1,0,1,0.643543090328863,"97A"
"GRR.GJS.2016.41",192667,"Granby loamy sand, lake plain, 0 to 2 percent slopes",0,1,0,0,0,1,0,0,0,0,1,"2016MI139002","2016MI139002",4.95044527003313,"Granby","Sandy, mixed, mesic Typic Endoaquolls",1,191.291122436523,0.0684406459331512,86.2716293334961,0.500376164913177,0,1,0,0.996318114874816,0.582879218253111,"97A"
"GRR.GJS.2016.42",212462,"Blount silt loam, 1 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI005004","2016MI005004",5.23406299608751,"Brookston","Fine-loamy, mixed, active, mesic Typic Argiaquolls",1,225.400253295898,0.307764768600464,122.10627746582,0.495333582162857,0,1,0,1,0.722460388726356,"97A"
"GRR.GJS.2016.43",212462,"Blount silt loam, 1 to 4 percent slopes",0,0,1,0,0,1,0,0,0,1,0,"2016MI005005","2016MI005005",8.68067266314988,"Pipestone","Sandy, mixed, mesic, ortstein Aquic Haplorthods",1,225.458038330078,0.235718935728073,125.43782043457,0.526954889297485,0,1,0,1,0.315763298628155,"97A"
"GRR.GJS.2016.44",212462,"Blount silt loam, 1 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"2016MI005006","2016MI005006",6.11882619552538,"Tuscola","Fine-loamy, mixed, active, mesic Aquic Hapludalfs",1,225.733963012695,0.284408539533615,90.4841690063477,0.570593178272247,1,0,0,1,0.285589114524276,"97A"
"GRR.GJS.2016.45",212452,"Colwood silt loam",0,0,1,0,0,0,0,0,0,0,1,"2016MI005007","2016MI005007",10.5786594529912,"Tuscola","Fine-loamy, mixed, active, mesic Aquic Hapludalfs",1,225.140701293945,0.329407960176468,135.461380004883,0.533618688583374,0,1,0,1,0.44853174064522,"97A"
"GRR.GJS.2016.46",212439,"Capac loam, Lake Michigan lobe, 0 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"2016MI005008","2016MI005008",17.2924776493447,"Tuscola","Fine-loamy, mixed, active, mesic Mollic Oxyaquic Hapludalfs",1,225.591217041016,0.722183287143707,221.628982543945,0.589862585067749,1,0,0,1,0.588332175904202,"97A"
